COID,CoName,Ticker,PeriodName,PeriodEndDate,FirstFillingDate,LatestFillingDate,g_ProductRevenue,g_ServiceRevenue,g_OtherRevenue,g_TotalRevenue,g_CostofProduct,g_CostOfService,g_TotalCOGS,g_GrossProfit,g_SellingAndMarketing,g_GeneralAndAdministration,g_SellingGeneralAndAdministration,g_ResearchAndDevelopment,g_RentalExpenses,g_AdvertisingAndSalesPromotion,g_LicenseFeesAndRoyalties,g_DepericationAndAmortizationCF,g_ImparimentOfLongLivedAssets,g_GainandSaleofAssets,g_GainAndSaleOfBusinessDivestitures,g_RestructringRelatedExp,g_OtherOperatingExpenseIncome,g_TotalOperatingExpensesIncome,g_TotalCostAndOperatingExpensesIncome,g_OperatingProfitLloss,g_InterestExpenseAndOtherCostsOfDebt,g_InterestIncomeDividendIncomeInvestmentIncome,g_TotalInterestExpIncNet,g_GainorLossonSaleofAssetsNonOperatingIncome,g_GainorLossonSaleofBusinessDivestituresNonOperatingIncome,g_OtherNonOperatingExpInc,g_TotalNonOperatingExpInc,g_EquityInEarningsOfUnconsolidatedAffiliatesJVBeforeTax,g_IncomeLossBeforeIncomeTaxesBenefits,g_CurrentIncomeTax,g_DeferredIncomeTax,g_IncomeTaxProvisionsBenefits,g_EffectiveTaxRatePercentage,g_NetIncomefromContinuingOperations,g_GainLossfromDiscontinuedOperations,g_EquityInEarningsOfUnconsolidatedAffiliatesJVAfterTax,g_NetincomeAttributabletoNonControllingInterest,g_PreferredDividendIncomeAttributableToParticipatingSecurities,g_PreferredStockConvertibleDividend,g_NetincomeavailabletoCommonShareHolder,g_ClassABasicEarningsLossPerBasicCommonShareSplitAdjusted,g_ClassBBasicEarningsLossPerBasicCommonShareSplitAdjusted,g_ClassCBasicEarningsLossPerBasicCommonShareSplitAdjusted,g_BasicEPS,g_ClassADilutedEarningsLossPerDilutedCommonShareSplitAdjusted,g_ClassBDilutedEarningsLossPerDilutedCommonShareSplitAdjusted,g_ClassCDilutedEarningsLossPerDilutedCommonShareSplitAdjusted,g_DilutedEPS,g_ClassABasicSharesUsedInComputingEarningsLossPerCommonShareSplitAdjusted,g_ClassBBasicSharesUsedInComputingEarningsLossPerCommonShareSplitAdjusted,g_ClassCBasicSharesUsedInComputingEarningsLossPerCommonShareSplitAdjusted,g_BasicShares,g_ClassADilutedSharesUsedInComputingEarningsLossPerCommonShareSplitAdjusted,g_ClassBDilutedSharesUsedInComputingEarningsLossPerCommonShareSplitAdjusted,g_ClassCDilutedSharesUsedInComputingEarningsLossPerCommonShareSplitAdjusted,g_DilutedShares,g_SeriesAPreferredStockDividendPerShare,g_SeriesBPreferredStockDividendPerShare,g_SeriesCPreferredStockDividendPerShare,g_PreferredStockDividendPerShare,g_ClassACashDividendsPerShareSplitAdjusted,g_ClassBCashdividendspershareSplitAdjusted,g_ClassCCashdividendspershareSplitAdjusted,g_DividendPerShare,g_SpecialDividendPerShare,g_EBIT,g_EBITDA,g_AdjustedEBITDA,g_COSSBC,g_S&MSBC,g_GandASBC,g_SG&ASBC,g_R&DSBC,g_TotalSBC,g_RevenueNonGAAP,g_CostofSalesNonGAAP,g_GrossProfitNonGAAP,g_SalesandMarketingNonGAAP,g_R&DNonGAAP,g_GeneralandAdministrativeNonGAAP,g_DepreciationAndAmortizationNonGAAP,g_OtherOperatingExpensesNonGAAP,g_OperatingExpensesNonGAAP,g_OperatingProfitLossNonGAAP,g_InterestincomeordividendincomeorinvestmentincomeNon-GAAP,g_InterestExpenseandOtherCostsofDebtNon-GAAP,g_TotalInterestExpOrIncNetNon-GAAP,g_NonoperatingExpensesNonGAAP,g_PretaxIncomeNonGAAP,g_TaxesNonGAAP,g_NetIncomeNonGAAP,g_NetincomeattributabletoNonControllingInterestNon-GAAP,g_NetincomeavailabletoCommonShareHolderNon-GAAP,g_EPSNonGAAP,g_DilutedSharesOutstandingNonGAAP,g_CashAndCashEquivalents,g_RestrictedCash,g_ShortTermInvestments,g_CashAndCashEquivalentsShortTermInvestments,g_MarketableSecuritiesCurrent,g_AccruedandPrepaidExpenses,g_TradeReceibales,g_AllowanceofBadDebts,g_AccountsReceivableNet,g_InventoriesNetNon-realestate,g_DerivativeInstrumentsAssetsCurrent,g_IncomeTaxReceivable,g_DeferredTaxAssetsAndTaxesReceivableCurrent,g_DeferredRevenueCurrent,g_DeferredAssetsCurrent,g_InterestReceivable,g_OtherCurrentAssets,g_AssetsHeldforSale,g_CurrentAssets,g_PropertyPlantEquipmentGross,g_AccumulatedDepreciationAmortization,g_PropertyPlantEquipmentNet,g_RightOfUseAssetOperatingLeases,g_PropertyPlantEquipmentNetIncludingOperatingLeasedAssets,g_InvestmentPropertiesatFairValue,g_LongTermInvestments,g_IntangibleAssetsGross,g_AccumulatedAmortization,g_IntangibleAssetsNet,g_Goodwill,g_DerivativeInstrumentsAssetsNoncurrent,g_EquityMethodInvestmentsUnconsolidatedInvesteesJVAndAssociates,g_PensionandotherpostretirementBenefits,g_DeferredTaxAssetsAndTaxesReceivableNonCurrent,g_DeferredRevenueNoncurrent,g_OtherDeferredAssetsNonCurrent,g_OtherLongTermAssets,g_TotalNonCurrentAssets,g_TotalAssets,g_TradePayable,g_AccountsPayableNet,g_DeferredTaxLiabilitiesAndTaxesPayableCurrent,g_AccruedTaxes,g_CurrentPortionLongTermDebt,g_InterestPayable,g_DividendsPayable,g_SalesTaxPayable,g_AccruedExpensesExpensesPayable,g_DerivativeInstrumentsLiablilitieSCurrent,g_CapitalOperatingLeaseObligationsCurrent,g_ShortTermBorrowings,g_DebtCapitalLeaseOperatingLeaseObligationsCurrent,g_DeferredUnearnedRevenueCurrent,g_OtherCurrentLiablities,g_CurrentLiabilities,g_LongTermDebtNet,g_LongTermBorrowingsAndCapitalOperatingLeasesExcludingCurrentPortion,g_TotalLongTermDebtAndLeasesExcludingCurrentPortion,g_Deposits,g_DeferredTaxLiabilitiesAndTaxesPayableLongterm,g_DeferredRevenueLongterm,g_MinorityInterestLongTermLiabilities,g_DerivativeInstrumentsLiablilitiesNonCurrentLiabilities,g_PensionAndOtherPostRetirementLiabilities,g_OtherNonCurrentLiabilities,g_TotalLiabilities,g_CommitmentsAndContingencies,g_CommonStock,g_AdditionalPaidinCapital,g_CommonstockAndAdditionalPaidInCapital,g_PreferredStock,g_RetainedEarnings,g_TreasuryStock,g_AccumulatedComprehensiveIncomeDeficit,g_Otherequity,g_TotalPartnersEquity,g_MinorityInterest,g_StockholdersEquity,g_LiabilitiesStockholdersEquity,g_TotalDebt,g_NetAsset,g_CapitalEmployed,g_NetIncome,g_Adjustments,g_DepreciationAndAmortization,g_ChangeInDeferredIncomeTax,g_StockBasedCompensationExpense,g_ExpensesRelatedToEmployeeStockPlans,g_ExcessTaxBenefitsFromTheExerciseofStockOptions,g_NonCashInterestExpenseIncomeNet,g_AmortizationofLoanFeesandDiscountonDebtIssuanceAndLease,g_LongLivedAssetsImpairment,g_NetGainLossOnDerivativeInstrumentsNet,g_PensionAndOtherPostRetirementBenefitsExpenseNet,g_NetUnrealizedForeignCurrencyLossGain,g_LossIncomeonDisposalofAssets,g_LossIncomeOnExtinguishmentOfAssetsDebt,g_EquityInEarningsOfUnConsolidatedVenturesNet,g_ProvisionDoubtfulAccounts,g_DeferalOfUnearnedRevenueOrDeferredRevenue,g_OtherNonCashChargesBenefits,g_WorkingCapitalChanges,g_IncreaseDecreaseOfAccountsReceivableNet,g_IncreaseDecreaseOfInventories,g_IncreaseDecreaseOfAccuredPrepaidExpenses,g_IncreaseDecreaseofAccuredDerivativeExpensesSettlements,g_IncreaseDecreaseofOtherCurrentAssets,g_ProgramRightObligationsNet,g_IncreaseDecreaseofAccountsPayableAndOtherAccruedExpenses,g_IncreaseDecreaseofAccruedExpensesExpensesPayable,g_IncreaseDecreaseofIncomeTaxesPayableAndReceivable,g_IncreaseDecreaseofDeferredassetsLiabilities,g_IncreaseDecreaseofShortTermDebtAgainstInventories,g_IncreaseDecreaseofOtherCurrentLiablities,g_NetCashProvidedUsedByOperations,g_CapitalExpendituresOnTangibleAssets,g_ProceedsfromSaleofTangibleAndIntangibleAssets,g_CapitalExpenditureOnIntangibleAssets,g_TotalCapitalExpendituresNet,g_CapitalAdditionsBusinessAcquistions,g_ProceedsPaymentsRelatedToBusinessDispositionsDivestitures,g_AcquisitionOfCompaniesNetOfDivestitures,g_PurchasesOfInvestments,g_ProceedsfromSaleOfInvestments,g_PaymentProceedsfromInvestmentsNet,g_PurchaseOtherAssets,g_ProceedsfromSaleOfOtherAssets,g_PaymentorProceedsfromSaleofOtherAssets,g_GoodwillNetCF,g_InvestmentinAffiliatesUnconsolidatedSubsidiaryEquityMethodNet,g_DividendReceivedFromInvestment,g_OtherInvestingActivity,g_CashFlowFromInvestingActivities,g_ProceedsfromIssuanceOfCommonStock,g_RepurchaseofCommonStock,g_ProceedsPaymentOfCommonStockNet,g_ProceedsFromIssuanceOfPreferredStock,g_RepurchaseOfPreferredStock,g_ProceedsPaymentOfPreferredStockNet,g_StockOptionExercises,g_ExcessTaxBenefitsFromStockBasedCompensation,g_ProccedsFromStockOptionExerciesNetofTaxBenefits,g_ProceedsFromLongtermDebt,g_RepaymentOfLongtermDebt,g_ProceedsPaymentofLongTermDebtNetincludingCapitalOperatingleaseliabilities,g_ChangeInShortTermBorrowings,g_CashDividendsPaidToCommonShareholders,g_PreferredDividends,g_DividendPaidtoMinorityInterest,g_TotalDividendPaymentNet,g_DeferredFinancingCostsDebtEquityIssuanceCost,g_MergerReleatedCost,g_OtherFinancingActivities,g_CashFlowFromFinancingActivities,g_EffectExchangeRateCashCashEquivalents,g_EffectOfDiscontinuedOperations,g_NetIncreaseDecreaseCashCashEquivalents,g_CashAtBeginingOfPeriod,g_CashAtEndOfPeriod,g_FreeCashFlow,g_COSHeadcount,g_S&MHeadcount,g_G&AHeadcount,g_SG&AHeadcount,g_R&DHeadcount,g_TotalHeadcount,g_StockPrice,g_StockPriceAdjustedStockSplit,g_SeriesACommonStockOutstandingSharesSplitAdjusted,g_SeriesBCommonStockOutstandingSharesSplitAdjusted,g_SeriesCCommonStockOutstandingSharesSplitAdjusted,g_TotalSharesOutstanding,g_StatutoryTaxRate,g_TotalNumberofOptionsandWarrantsSplitAdjusted,g_WeightedAverageExercisePriceSplitAdjusted,g_Proformasetup,g_OperatingExpensesComparable,g_OperatingProfitLossComparable,g_TotalNonOperatingExpOrIncComparble
10688,"Meta Platforms, Inc.",META,Q1 07,2007-03-31,2007-04-15,2007-04-15,0,0,,0,0,,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,,,,0,,0,0,0,0,,0,,,,0,,0,0,0,0,0,0,0,0,,0,,,0,,,,0,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,,,0,0,0,,0,,,,,,,0,,0,,0,0,,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,,0,,0,,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,,0,0,0,0,,,,0,,0,0,,0,0,0,0,0.21,0,0,,0,0,0
10688,"Meta Platforms, Inc.",META,Q2 07,2007-06-30,2007-07-15,2007-07-15,0,0,,0,0,,0,0,0,0,0,0,,,,,,,,,,0,,0,0,0,0,,,,0,,0,0,0,0,,0,,,,0,,0,,,,0,,,,,,,,0,,,,0,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,,,0,0,0,,0,,,,,,,0,,0,,0,0,,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,,0,,0,,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,,0,0,0,0,,,,0,,0,0,,0,0,0,0,0.21,0,0,,0,0,0
10688,"Meta Platforms, Inc.",META,Q3 07,2007-09-30,2007-10-15,2007-10-15,0,0,,0,0,,0,0,0,0,0,0,,,,,,,,,,0,,0,0,0,0,,,,0,,0,0,0,0,,0,,,,0,,0,,,,0,,,,,,,,0,,,,0,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,,,0,0,0,,0,,,,,,,0,,0,,0,0,,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,,0,,0,,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,,0,0,0,0,,,,0,,0,0,,0,0,0,0,0.21,0,0,,0,0,0
10688,"Meta Platforms, Inc.",META,Q4 07,2007-12-31,2008-01-15,2008-01-15,0,0,,0,0,,0,0,0,0,0,0,,,,,,,,,,0,,0,0,0,0,,,,0,,0,0,0,0,,0,,,,0,,0,,,,0,,,,,,,,0,,,,0,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,,,0,0,0,,0,,,,,,,0,,0,,0,0,,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,,0,,0,,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,,0,0,0,0,,,,0,,0,0,,0,0,0,0,0.21,0,0,,0,0,0
10688,"Meta Platforms, Inc.",META,FY 07,2007-12-31,2008-01-15,2008-01-15,0,0,,0,41,,41,-41,81,123,204,32,,,,,,,,,,236,,-277,0,0,0,,,,0,,-277,0,0,0,-0.0222222222222222,-277,,,,0,,-277,,,,-0.320973348783314,,,,-0.320973348783314,,,,863000000,,,,863000000,,,,,,,,0,,-135,-135,-51,1,56,13,69,3,0,153,40,113,25,29,110,0,0,164,-51,0,0,0,0,-51,1.13333333333333,-52.1333333333333,,-52.1333333333333,-0.0604094244882194,863,0,,,0,0,0,,0,0,,,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,,,0,0,0,,0,,,,,,,0,,0,,0,0,,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,,0,,0,,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,,0,0,0,0,,,,0,,0,0,,0,0,0,0,0.21,0,0,,236,-277,0
10688,"Meta Platforms, Inc.",META,Q1 08,2008-03-31,2008-04-15,2008-04-15,0,0,,0,0,,0,0,0,0,0,0,,,,,,,,,,0,,0,0,0,0,,,,0,,0,0,0,0,,0,,,,0,,0,,,,0,,,,,,,,0,,,,0,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,,,0,0,0,,0,,,,,,,0,,0,,0,0,,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,,0,,0,,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,,0,0,0,0,,,,0,,0,0,,0,0,0,1007000000,0.21,0,0,,0,0,0
10688,"Meta Platforms, Inc.",META,Q2 08,2008-06-30,2008-07-15,2008-07-15,0,0,,0,0,,0,0,0,0,0,0,,,,,,,,,,0,,0,0,0,0,,,,0,,0,0,0,0,,0,,,,0,,0,,,,0,,,,,,,,0,,,,0,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,,,0,0,0,,0,,,,,,,0,,0,,0,0,,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,,0,,0,,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,,0,0,0,0,,,,0,,0,0,,1007000000,0,,1007000000,0.21,0,,,0,0,0
10688,"Meta Platforms, Inc.",META,Q3 08,2008-09-30,2008-10-15,2008-10-15,0,0,,0,0,,0,0,0,0,0,0,,,,,,,,,,0,,0,0,0,0,,,,0,,0,0,0,0,,0,,,,0,,0,,,,0,,,,,,,,0,,,,0,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,,0,0,,,0,,,,,,,0,0,0,0,0,0,,,0,0,0,0,,0,,,,,0,0,0,,0,,,,,,,0,,0,,0,0,,0,0,0,0,,,,,,,0,0,,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,,0,,0,,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,,0,0,0,0,,,,0,,0,0,,1007000000,0,,1007000000,0.21,0,,,0,0,0
10688,"Meta Platforms, Inc.",META,Q4 08,2008-12-31,2009-01-15,2009-01-15,0,0,,0,0,,0,0,0,0,0,0,,,,,,,,,,0,,0,0,0,0,,,,0,,0,0,0,0,,0,,,,0,,0,,,,0,,,,,,,,0,,,,0,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,297,,,297,0,0,,0,0,,,0,,,,,,,297,0,0,0,0,0,,,0,0,0,0,,0,,,,,0,0,297,,0,,,,,,,0,,56,,56,0,,56,0,0,0,,,,,,,0,56,,0,147,147,0,0,,0,,147,,147,203,56,372,372,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,,0,,0,,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,,0,0,0,0,,,,0,,0,0,,0,0,0,1007000000,0.21,0,0,,0,0,0
10688,"Meta Platforms, Inc.",META,FY 08,2008-12-31,2009-01-15,2009-01-15,0,0,,0,124,,124,-124,47,80,127,76,,,,,,,,,,203,,-327,0,0,0,,,,0,,-327,0,0,0,0,-327,,,,0,,-327,,,,-0.35048231511254,,,,-0.35048231511254,,,,933000000,,,,933000000,,,,,,,,0,,-56,-56,-25,0,7,19,26,4,0,272,124,148,40,72,61,0,0,173,-25,0,0,0,0,-25,0,-25,,-25,-0.0267952840300107,933,297,,,297,0,0,,0,0,,,0,,,,,,,297,0,0,0,0,0,,,0,0,0,0,,0,,,,,0,0,297,,0,,,,,,,0,,56,,56,0,,56,0,0,0,,,,,,,0,56,,0,147,147,0,0,,0,,147,,147,203,56,372,372,0,0,0,0,0,,0,,0,,,,,,,,,,0,0,0,,0,,0,,0,0,0,0,,0,0,0,0,,0,0,,0,0,0,0,,,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,0,0,,,0,0,0,,0,0,0,0,,,,0,,0,0,,0,0,0,1007000000,0.21,0,0,,203,-327,0
